,a,b,c,d,e,f,X,Y,Sum_Total,Sum_ml,slots_usage
1090,0,6,30,10,12,0,1872,576,58,2448,4
1091,0,6,30,10,16,0,2016,576,62,2592,4
1092,0,6,30,11,0,0,1584,576,47,2160,3
1093,0,6,30,11,0,9,1728,576,56,2304,4
1094,0,6,30,11,4,0,1728,576,51,2304,4
1095,0,6,30,11,8,0,1872,576,55,2448,4
1096,0,6,30,11,12,0,2016,576,59,2592,4
1097,0,6,30,11,16,0,2160,576,63,2736,4
1098,0,6,30,12,0,0,1728,576,48,2304,3
1099,0,6,30,12,0,9,1872,576,57,2448,4
1100,0,6,30,12,4,0,1872,576,52,2448,4
1101,0,6,30,12,8,0,2016,576,56,2592,4
1102,0,6,30,12,12,0,2160,576,60,2736,4
1103,0,6,30,12,16,0,2304,576,64,2880,4
1104,0,6,30,13,0,0,1872,576,49,2448,3
1105,0,6,30,13,0,9,2016,576,58,2592,4
1106,0,6,30,13,4,0,2016,576,53,2592,4
1107,0,6,30,13,8,0,2160,576,57,2736,4
1108,0,6,30,13,12,0,2304,576,61,2880,4
1109,0,6,30,14,0,0,2016,576,50,2592,3
1110,0,6,30,14,0,9,2160,576,59,2736,4
1111,0,6,30,14,4,0,2160,576,54,2736,4
1112,0,6,30,14,8,0,2304,576,58,2880,4
1113,0,6,30,15,0,0,2160,576,51,2736,3
1114,0,6,30,15,0,9,2304,576,60,2880,4
1115,0,6,30,15,4,0,2304,576,55,2880,4
1116,0,6,30,16,0,0,2304,576,52,2880,3
1117,0,7,3,0,0,38,608,256,48,864,3
1118,0,7,3,0,0,47,752,256,57,1008,3
1119,0,7,3,0,4,29,608,256,43,864,4
1120,0,7,3,0,4,38,752,256,52,1008,4
1121,0,7,3,0,4,47,896,256,61,1152,4
1122,0,7,3,0,8,20,608,256,38,864,4
1123,0,7,3,0,8,29,752,256,47,1008,4
1124,0,7,3,0,8,38,896,256,56,1152,4
1125,0,7,3,0,12,11,608,256,33,864,4
1126,0,7,3,0,12,20,752,256,42,1008,4
1127,0,7,3,0,12,29,896,256,51,1152,4
1128,0,7,3,0,16,2,608,256,28,864,4
1129,0,7,3,0,16,11,752,256,37,1008,4
1130,0,7,3,0,16,20,896,256,46,1152,4
1131,0,7,3,0,20,2,752,256,32,1008,4
1132,0,7,3,0,20,11,896,256,41,1152,4
1133,0,7,3,0,24,2,896,256,36,1152,4
1134,0,7,3,1,0,29,608,256,40,864,4
1135,0,7,3,1,0,38,752,256,49,1008,4
1136,0,7,3,1,0,47,896,256,58,1152,4
1137,0,7,3,2,0,20,608,256,32,864,4
1138,0,7,3,2,0,29,752,256,41,1008,4
1139,0,7,3,2,0,38,896,256,50,1152,4
1140,0,7,3,3,0,11,608,256,24,864,4
1141,0,7,3,3,0,20,752,256,33,1008,4
1142,0,7,3,3,0,29,896,256,42,1152,4
1143,0,7,3,4,0,2,608,256,16,864,4
1144,0,7,3,4,0,11,752,256,25,1008,4
1145,0,7,3,4,0,20,896,256,34,1152,4
1146,0,7,3,5,0,2,752,256,17,1008,4
1147,0,7,3,5,0,11,896,256,26,1152,4
1148,0,7,3,6,0,2,896,256,18,1152,4
1149,0,7,7,0,3,46,844,308,63,1152,4
1150,0,7,7,0,7,37,844,308,58,1152,4
1151,0,7,7,0,11,28,844,308,53,1152,4
1152,0,7,7,0,11,37,988,308,62,1296,4
1153,0,7,7,0,15,19,844,308,48,1152,4
1154,0,7,7,0,15,28,988,308,57,1296,4
1155,0,7,7,0,19,10,844,308,43,1152,4
1156,0,7,7,0,19,19,988,308,52,1296,4
1157,0,7,7,0,19,28,1132,308,61,1440,4
1158,0,7,7,0,23,1,844,308,38,1152,4
1159,0,7,7,0,23,10,988,308,47,1296,4
1160,0,7,7,0,23,19,1132,308,56,1440,4
1161,0,7,7,0,27,1,988,308,42,1296,4
1162,0,7,7,0,27,10,1132,308,51,1440,4
1163,0,7,7,0,31,1,1132,308,46,1440,4
1164,0,7,11,0,10,36,936,360,64,1296,4
1165,0,7,11,0,14,27,936,360,59,1296,4
1166,0,7,11,0,18,18,936,360,54,1296,4
1167,0,7,11,0,18,27,1080,360,63,1440,4
1168,0,7,11,0,22,9,936,360,49,1296,4
1169,0,7,11,0,22,18,1080,360,58,1440,4
1170,0,7,11,0,26,0,936,360,44,1296,3
1171,0,7,11,0,26,9,1080,360,53,1440,4
1172,0,7,11,0,26,18,1224,360,62,1584,4
1173,0,7,11,0,30,0,1080,360,48,1440,3
1174,0,7,11,0,30,9,1224,360,57,1584,4
1175,0,7,11,0,34,0,1224,360,52,1584,3
1176,0,7,11,0,34,9,1368,360,61,1728,4
1177,0,7,11,0,38,0,1368,360,56,1728,3
1178,0,7,11,1,22,0,936,360,41,1296,4
1179,0,7,11,1,26,0,1080,360,45,1440,4
1180,0,7,11,1,30,0,1224,360,49,1584,4
1181,0,7,11,1,34,0,1368,360,53,1728,4
1182,0,7,11,2,18,0,936,360,38,1296,4
1183,0,7,11,2,22,0,1080,360,42,1440,4
1184,0,7,11,2,26,0,1224,360,46,1584,4
1185,0,7,11,2,30,0,1368,360,50,1728,4
1186,0,7,11,3,14,0,936,360,35,1296,4
1187,0,7,11,3,18,0,1080,360,39,1440,4
1188,0,7,11,3,22,0,1224,360,43,1584,4
1189,0,7,11,3,26,0,1368,360,47,1728,4
1190,0,7,11,4,10,0,936,360,32,1296,4
1191,0,7,11,4,14,0,1080,360,36,1440,4
1192,0,7,11,4,18,0,1224,360,40,1584,4
1193,0,7,11,4,22,0,1368,360,44,1728,4
1194,0,7,11,5,6,0,936,360,29,1296,4
1195,0,7,11,5,10,0,1080,360,33,1440,4
1196,0,7,11,5,14,0,1224,360,37,1584,4
1197,0,7,11,5,18,0,1368,360,41,1728,4
1198,0,7,11,6,2,0,936,360,26,1296,4
1199,0,7,11,6,6,0,1080,360,30,1440,4
1200,0,7,11,6,10,0,1224,360,34,1584,4
1201,0,7,11,6,14,0,1368,360,38,1728,4
1202,0,7,11,7,2,0,1080,360,27,1440,4
1203,0,7,11,7,6,0,1224,360,31,1584,4
1204,0,7,11,7,10,0,1368,360,35,1728,4
1205,0,7,11,8,2,0,1224,360,28,1584,4
1206,0,7,11,8,6,0,1368,360,32,1728,4
1207,0,7,11,9,2,0,1368,360,29,1728,4
1208,0,7,15,0,21,17,1028,412,60,1440,4
1209,0,7,15,0,25,8,1028,412,55,1440,4
1210,0,7,15,0,25,17,1172,412,64,1584,4
1211,0,7,15,0,29,8,1172,412,59,1584,4
1212,0,7,15,0,33,8,1316,412,63,1728,4
1213,0,7,19,0,28,7,1120,464,61,1584,4
1214,0,7,19,4,0,34,1120,464,64,1584,4
1215,0,7,19,5,0,25,1120,464,56,1584,4
1216,0,7,19,6,0,16,1120,464,48,1584,4
1217,0,7,19,6,0,25,1264,464,57,1728,4
1218,0,7,19,7,0,7,1120,464,40,1584,4
1219,0,7,19,7,0,16,1264,464,49,1728,4
1220,0,7,19,7,0,25,1408,464,58,1872,4
1221,0,7,19,8,0,7,1264,464,41,1728,4
1222,0,7,19,8,0,16,1408,464,50,1872,4
1223,0,7,19,8,0,25,1552,464,59,2016,4
1224,0,7,19,9,0,7,1408,464,42,1872,4
1225,0,7,19,9,0,16,1552,464,51,2016,4
1226,0,7,19,9,0,25,1696,464,60,2160,4
1227,0,7,19,10,0,7,1552,464,43,2016,4
1228,0,7,19,10,0,16,1696,464,52,2160,4
1229,0,7,19,10,0,25,1840,464,61,2304,4
1230,0,7,19,11,0,7,1696,464,44,2160,4
1231,0,7,19,11,0,16,1840,464,53,2304,4
1232,0,7,19,12,0,7,1840,464,45,2304,4
1233,0,7,35,10,0,12,1632,672,64,2304,4
1234,0,7,35,11,0,3,1632,672,56,2304,4
1235,0,7,35,12,0,3,1776,672,57,2448,4
1236,0,7,35,13,0,3,1920,672,58,2592,4
1237,0,7,35,14,0,3,2064,672,59,2736,4
1238,0,7,35,15,0,3,2208,672,60,2880,4
1239,0,7,35,16,0,3,2352,672,61,3024,4
1240,0,8,0,0,2,34,616,248,44,864,3
1241,0,8,0,0,2,43,760,248,53,1008,3
1242,0,8,0,0,2,52,904,248,62,1152,3
1243,0,8,0,0,6,25,616,248,39,864,3
1244,0,8,0,0,6,34,760,248,48,1008,3
1245,0,8,0,0,6,43,904,248,57,1152,3
1246,0,8,0,0,10,16,616,248,34,864,3
1247,0,8,0,0,10,25,760,248,43,1008,3
1248,0,8,0,0,10,34,904,248,52,1152,3
1249,0,8,0,0,14,7,616,248,29,864,3
1250,0,8,0,0,14,16,760,248,38,1008,3
1251,0,8,0,0,14,25,904,248,47,1152,3
1252,0,8,0,0,18,7,760,248,33,1008,3
1253,0,8,0,0,18,16,904,248,42,1152,3
1254,0,8,0,0,22,7,904,248,37,1152,3
1255,0,8,0,1,2,25,616,248,36,864,4
1256,0,8,0,1,2,34,760,248,45,1008,4
1257,0,8,0,1,2,43,904,248,54,1152,4
1258,0,8,0,1,6,16,616,248,31,864,4
1259,0,8,0,1,6,25,760,248,40,1008,4
1260,0,8,0,1,6,34,904,248,49,1152,4
1261,0,8,0,1,10,7,616,248,26,864,4
1262,0,8,0,1,10,16,760,248,35,1008,4
1263,0,8,0,1,10,25,904,248,44,1152,4
1264,0,8,0,1,14,7,760,248,30,1008,4
1265,0,8,0,1,14,16,904,248,39,1152,4
1266,0,8,0,1,18,7,904,248,34,1152,4
1267,0,8,0,2,2,16,616,248,28,864,4
1268,0,8,0,2,2,25,760,248,37,1008,4
1269,0,8,0,2,2,34,904,248,46,1152,4
1270,0,8,0,2,6,7,616,248,23,864,4
1271,0,8,0,2,6,16,760,248,32,1008,4
1272,0,8,0,2,6,25,904,248,41,1152,4
1273,0,8,0,2,10,7,760,248,27,1008,4
1274,0,8,0,2,10,16,904,248,36,1152,4
1275,0,8,0,2,14,7,904,248,31,1152,4
1276,0,8,0,3,2,7,616,248,20,864,4
1277,0,8,0,3,2,16,760,248,29,1008,4
1278,0,8,0,3,2,25,904,248,38,1152,4
1279,0,8,0,3,6,7,760,248,24,1008,4
1280,0,8,0,3,6,16,904,248,33,1152,4
1281,0,8,0,3,10,7,904,248,28,1152,4
1282,0,8,0,4,2,7,760,248,21,1008,4
1283,0,8,0,4,2,16,904,248,30,1152,4
1284,0,8,0,4,6,7,904,248,25,1152,4
1285,0,8,0,5,2,7,904,248,22,1152,4
1286,0,8,4,0,1,42,708,300,55,1008,4
1287,0,8,4,0,1,51,852,300,64,1152,4
1288,0,8,4,0,5,33,708,300,50,1008,4
1289,0,8,4,0,5,42,852,300,59,1152,4
1290,0,8,4,0,9,24,708,300,45,1008,4
1291,0,8,4,0,9,33,852,300,54,1152,4
1292,0,8,4,0,9,42,996,300,63,1296,4
1293,0,8,4,0,13,15,708,300,40,1008,4
1294,0,8,4,0,13,24,852,300,49,1152,4
1295,0,8,4,0,13,33,996,300,58,1296,4
1296,0,8,4,0,17,6,708,300,35,1008,4
1297,0,8,4,0,17,15,852,300,44,1152,4
1298,0,8,4,0,17,24,996,300,53,1296,4
1299,0,8,4,0,17,33,1140,300,62,1440,4
1300,0,8,4,0,21,6,852,300,39,1152,4
1301,0,8,4,0,21,15,996,300,48,1296,4
1302,0,8,4,0,21,24,1140,300,57,1440,4
1303,0,8,4,0,25,6,996,300,43,1296,4
1304,0,8,4,0,25,15,1140,300,52,1440,4
1305,0,8,4,0,29,6,1140,300,47,1440,4
1306,0,8,8,0,12,32,944,352,60,1296,4
1307,0,8,8,0,16,23,944,352,55,1296,4
1308,0,8,8,0,16,32,1088,352,64,1440,4
1309,0,8,8,0,20,14,944,352,50,1296,4
1310,0,8,8,0,20,23,1088,352,59,1440,4
1311,0,8,8,0,24,5,944,352,45,1296,4
1312,0,8,8,0,24,14,1088,352,54,1440,4
1313,0,8,8,0,24,23,1232,352,63,1584,4
1314,0,8,8,0,28,5,1088,352,49,1440,4
1315,0,8,8,0,28,14,1232,352,58,1584,4
1316,0,8,8,0,32,5,1232,352,53,1584,4
1317,0,8,8,0,32,14,1376,352,62,1728,4
1318,0,8,8,0,36,5,1376,352,57,1728,4
1319,0,8,8,2,0,41,944,352,59,1296,4
1320,0,8,8,3,0,32,944,352,51,1296,4
1321,0,8,8,3,0,41,1088,352,60,1440,4
1322,0,8,8,4,0,23,944,352,43,1296,4
1323,0,8,8,4,0,32,1088,352,52,1440,4
1324,0,8,8,4,0,41,1232,352,61,1584,4
1325,0,8,8,5,0,14,944,352,35,1296,4
1326,0,8,8,5,0,23,1088,352,44,1440,4
1327,0,8,8,5,0,32,1232,352,53,1584,4
1328,0,8,8,5,0,41,1376,352,62,1728,4
1329,0,8,8,6,0,5,944,352,27,1296,4
1330,0,8,8,6,0,14,1088,352,36,1440,4
1331,0,8,8,6,0,23,1232,352,45,1584,4
1332,0,8,8,6,0,32,1376,352,54,1728,4
1333,0,8,8,7,0,5,1088,352,28,1440,4
1334,0,8,8,7,0,14,1232,352,37,1584,4
1335,0,8,8,7,0,23,1376,352,46,1728,4
1336,0,8,8,8,0,5,1232,352,29,1584,4
1337,0,8,8,8,0,14,1376,352,38,1728,4
1338,0,8,8,9,0,5,1376,352,30,1728,4
1339,0,8,12,0,19,22,1036,404,61,1440,4
1340,0,8,12,0,23,13,1036,404,56,1440,4
1341,0,8,12,0,27,4,1036,404,51,1440,4
1342,0,8,12,0,27,13,1180,404,60,1584,4
1343,0,8,12,0,31,4,1180,404,55,1584,4
1344,0,8,12,0,31,13,1324,404,64,1728,4
1345,0,8,12,0,35,4,1324,404,59,1728,4
1346,0,8,12,0,39,4,1468,404,63,1872,4
1347,0,8,16,0,26,12,1128,456,62,1584,4
1348,0,8,16,0,30,3,1128,456,57,1584,4
1349,0,8,16,0,34,3,1272,456,61,1728,4
1350,0,8,20,0,33,2,1220,508,63,1728,4
1351,0,8,24,7,0,19,1312,560,58,1872,4
1352,0,8,24,8,0,10,1312,560,50,1872,4
1353,0,8,24,8,0,19,1456,560,59,2016,4
1354,0,8,24,9,0,1,1312,560,42,1872,4
1355,0,8,24,9,0,10,1456,560,51,2016,4
1356,0,8,24,9,0,19,1600,560,60,2160,4
1357,0,8,24,10,0,1,1456,560,43,2016,4
1358,0,8,24,10,0,10,1600,560,52,2160,4
1359,0,8,24,10,0,19,1744,560,61,2304,4
1360,0,8,24,11,0,1,1600,560,44,2160,4
1361,0,8,24,11,0,10,1744,560,53,2304,4
1362,0,8,24,11,0,19,1888,560,62,2448,4
1363,0,8,24,12,0,1,1744,560,45,2304,4
1364,0,8,24,12,0,10,1888,560,54,2448,4
1365,0,8,24,12,0,19,2032,560,63,2592,4
1366,0,8,24,13,0,1,1888,560,46,2448,4
1367,0,8,24,13,0,10,2032,560,55,2592,4
1368,0,8,24,13,0,19,2176,560,64,2736,4
1369,0,8,24,14,0,1,2032,560,47,2592,4
1370,0,8,24,14,0,10,2176,560,56,2736,4
1371,0,8,24,15,0,1,2176,560,48,2736,4
1372,0,8,28,5,23,0,1548,612,64,2160,4
1373,0,8,28,6,19,0,1548,612,61,2160,4
1374,0,8,28,7,15,0,1548,612,58,2160,4
1375,0,8,28,7,19,0,1692,612,62,2304,4
1376,0,8,28,8,11,0,1548,612,55,2160,4
1377,0,8,28,8,15,0,1692,612,59,2304,4
1378,0,8,28,8,19,0,1836,612,63,2448,4
1379,0,8,28,9,7,0,1548,612,52,2160,4
1380,0,8,28,9,11,0,1692,612,56,2304,4
1381,0,8,28,9,15,0,1836,612,60,2448,4
1382,0,8,28,9,19,0,1980,612,64,2592,4
1383,0,8,28,10,3,0,1548,612,49,2160,4
1384,0,8,28,10,7,0,1692,612,53,2304,4
1385,0,8,28,10,11,0,1836,612,57,2448,4
1386,0,8,28,10,15,0,1980,612,61,2592,4
1387,0,8,28,11,3,0,1692,612,50,2304,4
1388,0,8,28,11,7,0,1836,612,54,2448,4
1389,0,8,28,11,11,0,1980,612,58,2592,4
1390,0,8,28,11,15,0,2124,612,62,2736,4
1391,0,8,28,12,3,0,1836,612,51,2448,4
1392,0,8,28,12,7,0,1980,612,55,2592,4
1393,0,8,28,12,11,0,2124,612,59,2736,4
1394,0,8,28,12,15,0,2268,612,63,2880,4
1395,0,8,28,13,3,0,1980,612,52,2592,4
1396,0,8,28,13,7,0,2124,612,56,2736,4
1397,0,8,28,13,11,0,2268,612,60,2880,4
1398,0,8,28,13,15,0,2412,612,64,3024,4
1399,0,8,28,14,3,0,2124,612,53,2736,4
1400,0,8,28,14,7,0,2268,612,57,2880,4
1401,0,8,28,14,11,0,2412,612,61,3024,4
1402,0,8,28,15,3,0,2268,612,54,2880,4
1403,0,8,28,15,7,0,2412,612,58,3024,4
1404,0,8,28,16,3,0,2412,612,55,3024,4
1405,0,9,1,0,3,38,716,292,51,1008,4
1406,0,9,1,0,3,47,860,292,60,1152,4
1407,0,9,1,0,7,29,716,292,46,1008,4
1408,0,9,1,0,7,38,860,292,55,1152,4
1409,0,9,1,0,7,47,1004,292,64,1296,4
1410,0,9,1,0,11,20,716,292,41,1008,4
1411,0,9,1,0,11,29,860,292,50,1152,4
1412,0,9,1,0,11,38,1004,292,59,1296,4
1413,0,9,1,0,15,11,716,292,36,1008,4
1414,0,9,1,0,15,20,860,292,45,1152,4
1415,0,9,1,0,15,29,1004,292,54,1296,4
1416,0,9,1,0,15,38,1148,292,63,1440,4
1417,0,9,1,0,19,2,716,292,31,1008,4
1418,0,9,1,0,19,11,860,292,40,1152,4
1419,0,9,1,0,19,20,1004,292,49,1296,4
1420,0,9,1,0,19,29,1148,292,58,1440,4
1421,0,9,1,0,23,2,860,292,35,1152,4
1422,0,9,1,0,23,11,1004,292,44,1296,4
1423,0,9,1,0,23,20,1148,292,53,1440,4
1424,0,9,1,0,27,2,1004,292,39,1296,4
1425,0,9,1,0,27,11,1148,292,48,1440,4
1426,0,9,1,0,31,2,1148,292,43,1440,4
1427,0,9,5,0,2,46,808,344,62,1152,4
1428,0,9,5,0,6,37,808,344,57,1152,4
1429,0,9,5,0,10,28,808,344,52,1152,4
1430,0,9,5,0,10,37,952,344,61,1296,4
1431,0,9,5,0,14,19,808,344,47,1152,4
1432,0,9,5,0,14,28,952,344,56,1296,4
1433,0,9,5,0,18,10,808,344,42,1152,4
1434,0,9,5,0,18,19,952,344,51,1296,4
1435,0,9,5,0,18,28,1096,344,60,1440,4
1436,0,9,5,0,22,1,808,344,37,1152,4
1437,0,9,5,0,22,10,952,344,46,1296,4
1438,0,9,5,0,22,19,1096,344,55,1440,4
1439,0,9,5,0,22,28,1240,344,64,1584,4
1440,0,9,5,0,26,1,952,344,41,1296,4
1441,0,9,5,0,26,10,1096,344,50,1440,4
1442,0,9,5,0,26,19,1240,344,59,1584,4
1443,0,9,5,0,30,1,1096,344,45,1440,4
1444,0,9,5,0,30,10,1240,344,54,1584,4
1445,0,9,5,0,34,1,1240,344,49,1584,4
1446,0,9,9,0,17,27,1044,396,62,1440,4
1447,0,9,9,0,21,18,1044,396,57,1440,4
1448,0,9,9,0,25,9,1044,396,52,1440,4
1449,0,9,9,0,25,18,1188,396,61,1584,4
1450,0,9,9,0,29,0,1044,396,47,1440,3
1451,0,9,9,0,29,9,1188,396,56,1584,4
1452,0,9,9,0,33,0,1188,396,51,1584,3
1453,0,9,9,0,33,9,1332,396,60,1728,4
1454,0,9,9,0,37,0,1332,396,55,1728,3
1455,0,9,9,0,37,9,1476,396,64,1872,4
1456,0,9,9,0,41,0,1476,396,59,1872,3
1457,0,9,9,1,25,0,1044,396,44,1440,4
1458,0,9,9,1,29,0,1188,396,48,1584,4
1459,0,9,9,1,33,0,1332,396,52,1728,4
1460,0,9,9,1,37,0,1476,396,56,1872,4
1461,0,9,9,2,21,0,1044,396,41,1440,4
1462,0,9,9,2,25,0,1188,396,45,1584,4
1463,0,9,9,2,29,0,1332,396,49,1728,4
1464,0,9,9,2,33,0,1476,396,53,1872,4
1465,0,9,9,3,17,0,1044,396,38,1440,4
1466,0,9,9,3,21,0,1188,396,42,1584,4
1467,0,9,9,3,25,0,1332,396,46,1728,4
1468,0,9,9,3,29,0,1476,396,50,1872,4
1469,0,9,9,4,13,0,1044,396,35,1440,4
1470,0,9,9,4,17,0,1188,396,39,1584,4
1471,0,9,9,4,21,0,1332,396,43,1728,4
1472,0,9,9,4,25,0,1476,396,47,1872,4
1473,0,9,9,5,9,0,1044,396,32,1440,4
1474,0,9,9,5,13,0,1188,396,36,1584,4
1475,0,9,9,5,17,0,1332,396,40,1728,4
1476,0,9,9,5,21,0,1476,396,44,1872,4
1477,0,9,9,6,5,0,1044,396,29,1440,4
1478,0,9,9,6,9,0,1188,396,33,1584,4
1479,0,9,9,6,13,0,1332,396,37,1728,4
1480,0,9,9,6,17,0,1476,396,41,1872,4
1481,0,9,9,7,1,0,1044,396,26,1440,4
1482,0,9,9,7,5,0,1188,396,30,1584,4
1483,0,9,9,7,9,0,1332,396,34,1728,4
1484,0,9,9,7,13,0,1476,396,38,1872,4
1485,0,9,9,8,1,0,1188,396,27,1584,4
1486,0,9,9,8,5,0,1332,396,31,1728,4
1487,0,9,9,8,9,0,1476,396,35,1872,4
1488,0,9,9,9,1,0,1332,396,28,1728,4
1489,0,9,9,9,5,0,1476,396,32,1872,4
1490,0,9,9,10,1,0,1476,396,29,1872,4
1491,0,9,13,0,24,17,1136,448,63,1584,4
1492,0,9,13,0,28,8,1136,448,58,1584,4
1493,0,9,13,0,32,8,1280,448,62,1728,4
1494,0,9,13,4,0,35,1136,448,61,1584,4
1495,0,9,13,5,0,26,1136,448,53,1584,4
1496,0,9,13,5,0,35,1280,448,62,1728,4
1497,0,9,13,6,0,17,1136,448,45,1584,4
1498,0,9,13,6,0,26,1280,448,54,1728,4
1499,0,9,13,6,0,35,1424,448,63,1872,4
1500,0,9,13,7,0,8,1136,448,37,1584,4
1501,0,9,13,7,0,17,1280,448,46,1728,4
1502,0,9,13,7,0,26,1424,448,55,1872,4
1503,0,9,13,7,0,35,1568,448,64,2016,4
1504,0,9,13,8,0,8,1280,448,38,1728,4
1505,0,9,13,8,0,17,1424,448,47,1872,4
1506,0,9,13,8,0,26,1568,448,56,2016,4
1507,0,9,13,9,0,8,1424,448,39,1872,4
1508,0,9,13,9,0,17,1568,448,48,2016,4
1509,0,9,13,9,0,26,1712,448,57,2160,4
1510,0,9,13,10,0,8,1568,448,40,2016,4
1511,0,9,13,10,0,17,1712,448,49,2160,4
1512,0,9,13,11,0,8,1712,448,41,2160,4
1513,0,9,17,0,31,7,1228,500,64,1728,4
1514,0,9,29,10,0,13,1648,656,61,2304,4
1515,0,9,29,11,0,4,1648,656,53,2304,4
1516,0,9,29,11,0,13,1792,656,62,2448,4
1517,0,9,29,12,0,4,1792,656,54,2448,4
1518,0,9,29,12,0,13,1936,656,63,2592,4
1519,0,9,29,13,0,4,1936,656,55,2592,4
1520,0,9,29,13,0,13,2080,656,64,2736,4
1521,0,9,29,14,0,4,2080,656,56,2736,4
1522,0,9,29,15,0,4,2224,656,57,2880,4
1523,0,9,29,16,0,4,2368,656,58,3024,4
1524,0,10,2,0,0,51,816,336,63,1152,3
1525,0,10,2,0,4,42,816,336,58,1152,4
1526,0,10,2,0,8,33,816,336,53,1152,4
1527,0,10,2,0,8,42,960,336,62,1296,4
1528,0,10,2,0,12,24,816,336,48,1152,4
1529,0,10,2,0,12,33,960,336,57,1296,4
1530,0,10,2,0,16,15,816,336,43,1152,4
1531,0,10,2,0,16,24,960,336,52,1296,4
1532,0,10,2,0,16,33,1104,336,61,1440,4
1533,0,10,2,0,20,6,816,336,38,1152,4
1534,0,10,2,0,20,15,960,336,47,1296,4
1535,0,10,2,0,20,24,1104,336,56,1440,4
1536,0,10,2,0,24,6,960,336,42,1296,4
1537,0,10,2,0,24,15,1104,336,51,1440,4
1538,0,10,2,0,24,24,1248,336,60,1584,4
1539,0,10,2,0,28,6,1104,336,46,1440,4
1540,0,10,2,0,28,15,1248,336,55,1584,4
1541,0,10,2,0,32,6,1248,336,50,1584,4
1542,0,10,2,1,0,42,816,336,55,1152,4
1543,0,10,2,1,0,51,960,336,64,1296,4
1544,0,10,2,2,0,33,816,336,47,1152,4
1545,0,10,2,2,0,42,960,336,56,1296,4
1546,0,10,2,3,0,24,816,336,39,1152,4
1547,0,10,2,3,0,33,960,336,48,1296,4
1548,0,10,2,3,0,42,1104,336,57,1440,4
1549,0,10,2,4,0,15,816,336,31,1152,4
1550,0,10,2,4,0,24,960,336,40,1296,4
1551,0,10,2,4,0,33,1104,336,49,1440,4
1552,0,10,2,4,0,42,1248,336,58,1584,4
1553,0,10,2,5,0,6,816,336,23,1152,4
1554,0,10,2,5,0,15,960,336,32,1296,4
1555,0,10,2,5,0,24,1104,336,41,1440,4
1556,0,10,2,5,0,33,1248,336,50,1584,4
1557,0,10,2,6,0,6,960,336,24,1296,4
1558,0,10,2,6,0,15,1104,336,33,1440,4
1559,0,10,2,6,0,24,1248,336,42,1584,4
1560,0,10,2,7,0,6,1104,336,25,1440,4
1561,0,10,2,7,0,15,1248,336,34,1584,4
1562,0,10,2,8,0,6,1248,336,26,1584,4
1563,0,10,6,0,7,41,908,388,64,1296,4
1564,0,10,6,0,11,32,908,388,59,1296,4
1565,0,10,6,0,15,23,908,388,54,1296,4
1566,0,10,6,0,15,32,1052,388,63,1440,4
1567,0,10,6,0,19,14,908,388,49,1296,4
1568,0,10,6,0,19,23,1052,388,58,1440,4
1569,0,10,6,0,23,5,908,388,44,1296,4
1570,0,10,6,0,23,14,1052,388,53,1440,4
1571,0,10,6,0,23,23,1196,388,62,1584,4
1572,0,10,6,0,27,5,1052,388,48,1440,4
1573,0,10,6,0,27,14,1196,388,57,1584,4
1574,0,10,6,0,31,5,1196,388,52,1584,4
1575,0,10,6,0,31,14,1340,388,61,1728,4
1576,0,10,6,0,35,5,1340,388,56,1728,4
1577,0,10,6,0,39,5,1484,388,60,1872,4
1578,0,10,10,0,22,22,1144,440,64,1584,4
1579,0,10,10,0,26,13,1144,440,59,1584,4
1580,0,10,10,0,30,4,1144,440,54,1584,4
1581,0,10,10,0,30,13,1288,440,63,1728,4
1582,0,10,10,0,34,4,1288,440,58,1728,4
1583,0,10,10,0,38,4,1432,440,62,1872,4
1584,0,10,14,0,33,3,1236,492,60,1728,4
1585,0,10,14,0,37,3,1380,492,64,1872,4
1586,0,10,18,6,0,29,1328,544,63,1872,4
1587,0,10,18,7,0,20,1328,544,55,1872,4
1588,0,10,18,7,0,29,1472,544,64,2016,4
1589,0,10,18,8,0,11,1328,544,47,1872,4
1590,0,10,18,8,0,20,1472,544,56,2016,4
1591,0,10,18,9,0,2,1328,544,39,1872,4
1592,0,10,18,9,0,11,1472,544,48,2016,4
1593,0,10,18,9,0,20,1616,544,57,2160,4
1594,0,10,18,10,0,2,1472,544,40,2016,4
1595,0,10,18,10,0,11,1616,544,49,2160,4
1596,0,10,18,10,0,20,1760,544,58,2304,4
1597,0,10,18,11,0,2,1616,544,41,2160,4
1598,0,10,18,11,0,11,1760,544,50,2304,4
1599,0,10,18,11,0,20,1904,544,59,2448,4
1600,0,10,18,12,0,2,1760,544,42,2304,4
1601,0,10,18,12,0,11,1904,544,51,2448,4
1602,0,10,18,12,0,20,2048,544,60,2592,4
1603,0,10,18,13,0,2,1904,544,43,2448,4
1604,0,10,18,13,0,11,2048,544,52,2592,4
1605,0,10,18,14,0,2,2048,544,44,2592,4
1606,0,10,26,5,22,0,1512,648,63,2160,4
1607,0,10,26,6,18,0,1512,648,60,2160,4
1608,0,10,26,6,22,0,1656,648,64,2304,4
1609,0,10,26,7,14,0,1512,648,57,2160,4
1610,0,10,26,7,18,0,1656,648,61,2304,4
1611,0,10,26,8,10,0,1512,648,54,2160,4
1612,0,10,26,8,14,0,1656,648,58,2304,4
1613,0,10,26,8,18,0,1800,648,62,2448,4
